id,subscription_info_id,user_id,subscription_start,subscription_end,deactivated_at,deactivated_by_id
5543,2,64302,23/6/2022 15:05,24/12/2022 14:05,,
5545,2,99411,23/6/2022 18:43,24/12/2022 17:43,,
5548,3,41126,24/6/2022 11:37,25/6/2023 11:37,,
5549,2,52292,24/6/2022 14:48,25/12/2022 13:48,,
5551,2,59729,7/1/2023 20:00,10/7/2023 21:00,,
5552,3,7832,24/6/2022 19:53,25/6/2023 19:53,,
5554,2,81178,25/6/2022 10:13,26/12/2022 09:13,,
5555,2,22977,22/8/2022 20:42,22/2/2023 19:42,,
5560,2,25857,26/6/2022 16:46,27/12/2022 15:46,,
5561,2,8245,26/6/2022 18:30,27/12/2022 17:30,,
5562,2,29953,26/6/2022 19:56,27/12/2022 18:56,,
5565,2,9271,30/7/2022 13:34,30/1/2023 12:34,,
5570,2,66678,28/6/2022 13:29,29/12/2022 12:29,,
5572,3,46670,2/7/2022 12:35,3/7/2023 12:35,,
5573,2,19345,28/6/2022 21:43,29/12/2022 20:43,,
5574,2,59340,29/6/2022 10:48,30/12/2022 09:48,,
5578,2,147648,5/7/2022 11:38,5/1/2023 10:38,,
5579,3,103874,5/7/2022 12:36,6/7/2023 12:36,,
5581,3,97046,7/7/2022 20:45,8/7/2023 20:45,,
5583,2,59328,9/7/2022 17:53,9/1/2023 16:53,,
5584,2,19456,11/7/2022 08:58,11/1/2023 07:58,,
5586,2,144559,12/7/2022 17:03,12/1/2023 16:03,,
5587,3,43085,14/7/2022 21:35,15/7/2023 21:35,,
5588,2,29657,15/7/2022 13:10,15/1/2023 12:10,,
5589,2,61293,15/7/2022 20:40,15/1/2023 19:40,,
5590,2,23407,25/7/2022 23:25,25/1/2023 22:25,,
5591,2,56645,17/7/2022 15:30,17/1/2023 14:30,,
5592,2,86384,18/7/2022 09:18,18/1/2023 08:18,,
5593,2,44277,18/7/2022 16:14,18/1/2023 15:14,,
5594,2,8146,18/7/2022 18:10,18/1/2023 17:10,,
5596,3,43267,24/7/2022 13:00,25/7/2023 13:00,,
5600,2,9287,22/7/2022 12:32,22/1/2023 11:32,,
5603,3,142562,28/7/2022 07:31,29/7/2023 07:31,,
5604,2,64816,28/7/2022 14:12,28/1/2023 13:12,,
5605,2,32261,28/7/2022 18:07,28/1/2023 17:07,,
5607,2,29598,31/7/2022 21:20,31/1/2023 20:20,,
5608,2,146433,1/8/2022 08:35,1/2/2023 07:35,,
5609,2,24392,1/8/2022 10:55,1/2/2023 09:55,,
5610,2,69838,1/8/2022 17:05,1/2/2023 16:05,,
5611,3,36005,3/8/2022 10:52,4/8/2023 10:52,,
5612,3,10625,14/8/2022 08:46,15/8/2023 08:46,,
5614,2,29688,3/8/2022 11:33,3/2/2023 10:33,,
5615,2,38699,3/8/2022 12:13,3/2/2023 11:13,,
5617,2,13169,13/8/2022 17:31,13/2/2023 16:31,,
5618,2,74608,3/8/2022 15:57,3/2/2023 14:57,,
5619,3,64052,3/8/2022 17:34,4/8/2023 17:34,,
5620,2,87644,3/8/2022 19:02,3/2/2023 18:02,,
5622,3,146218,3/8/2022 20:31,4/8/2023 20:31,,
5625,3,70343,4/8/2022 09:35,5/8/2023 09:35,,
5626,3,64052,4/8/2023 17:34,4/8/2024 16:34,,
5627,2,75409,4/8/2022 11:58,4/2/2023 10:58,,
5628,2,61365,22/9/2022 09:12,25/3/2023 08:12,,
5629,3,49211,4/8/2022 12:17,5/8/2023 12:17,,
5630,2,73488,4/8/2022 13:37,4/2/2023 12:37,,
5631,2,10940,10/8/2026 13:36,10/2/2027 13:36,,
5632,2,16732,9/9/2022 10:04,12/3/2023 09:04,,
5633,3,19888,14/8/2022 16:42,15/8/2023 16:42,,
5634,3,36154,10/8/2022 13:51,11/8/2023 13:51,,
5636,2,29218,4/8/2022 20:23,4/2/2023 19:23,,
5638,2,48982,4/8/2022 20:39,4/2/2023 19:39,,
5639,3,28443,11/12/2022 14:51,12/12/2023 14:51,,
5640,2,52703,5/8/2022 13:59,5/2/2023 12:59,,
5643,3,101937,5/8/2022 18:12,6/8/2023 18:12,,
5646,3,78834,6/8/2022 10:46,7/8/2023 10:46,,
5647,2,9236,13/8/2022 16:38,13/2/2023 15:38,,
5648,3,122321,6/8/2022 17:33,7/8/2023 17:33,,
5649,3,60420,6/8/2022 18:13,7/8/2023 18:13,,
5650,3,10583,16/8/2022 06:23,17/8/2023 06:23,,
5651,2,23877,16/8/2022 14:09,16/2/2023 13:09,,
5655,3,41853,7/8/2022 19:41,8/8/2023 19:41,,
5656,3,36652,7/8/2022 20:13,8/8/2023 20:13,,
5658,2,60299,8/8/2022 09:43,8/2/2023 08:43,,
5661,2,28656,8/8/2022 10:47,8/2/2023 09:47,,
5662,3,97002,8/8/2022 10:58,9/8/2023 10:58,,
5663,2,144105,8/8/2022 13:48,8/2/2023 12:48,,
5664,3,30426,16/8/2022 16:04,17/8/2023 16:04,,
5665,3,44336,8/8/2022 14:15,9/8/2023 14:15,,
5666,3,34883,8/8/2022 15:02,9/8/2023 15:02,,
5673,2,16632,13/8/2022 19:21,13/2/2023 18:21,,
5675,3,59291,9/8/2022 12:24,10/8/2023 12:24,,
5676,2,8689,9/8/2022 13:23,9/2/2023 12:23,,
5677,3,61216,9/8/2022 14:09,10/8/2023 14:09,,
5678,2,29434,9/8/2022 14:58,9/2/2023 13:58,,
5679,3,9377,9/8/2022 17:01,10/8/2023 17:01,,
5680,3,61555,9/8/2022 17:18,10/8/2023 17:18,,
5681,2,96456,16/8/2022 20:34,16/2/2023 19:34,,
5682,3,19719,9/8/2022 20:55,10/8/2023 20:55,,
5683,2,28277,21/9/2022 08:55,24/3/2023 07:55,,
5684,2,59524,15/8/2022 13:15,15/2/2023 12:15,,
5685,3,28081,14/1/2023 20:36,15/1/2024 20:36,,
5689,3,59342,20/8/2022 10:27,21/8/2023 10:27,,
5690,2,43839,16/8/2022 18:06,16/2/2023 17:06,,
5691,2,10005,15/8/2022 21:13,15/2/2023 20:13,,
5692,2,129531,22/8/2022 19:43,22/2/2023 18:43,,
5693,2,62584,15/8/2022 19:29,15/2/2023 18:29,,
5694,3,100324,16/8/2022 11:12,17/8/2023 11:12,,
5696,3,35924,18/8/2022 10:28,19/8/2023 10:28,,
5697,2,87738,23/8/2022 13:36,23/2/2023 12:36,,
5698,2,37049,18/8/2022 14:53,18/2/2023 13:53,,
5699,2,32604,19/8/2022 12:45,19/2/2023 11:45,,
5703,3,69609,24/8/2022 14:23,25/8/2023 14:23,,
5704,2,45686,25/8/2022 11:14,25/2/2023 10:14,,
5705,2,72858,5/9/2022 08:35,8/3/2023 07:35,,
5706,2,17721,27/8/2022 19:04,27/2/2023 18:04,,
5707,3,11333,28/8/2022 08:30,29/8/2023 08:30,,
5708,3,46451,28/8/2022 11:03,29/8/2023 11:03,,
5710,2,24186,1/9/2022 18:37,4/3/2023 17:37,,
5711,3,29762,31/8/2022 14:36,1/9/2023 14:36,,
5712,2,10616,31/8/2022 20:43,3/3/2023 19:43,,
5713,3,9396,1/9/2022 19:44,2/9/2023 19:44,,
5715,2,71732,9/10/2022 08:00,11/4/2023 08:00,,
5716,2,26442,5/9/2022 19:31,8/3/2023 18:31,,
5717,3,11429,3/9/2022 12:04,4/9/2023 12:04,,
5719,3,50117,4/9/2022 09:49,5/9/2023 09:49,,
5721,3,148380,7/9/2022 10:02,8/9/2023 10:02,,
5724,2,29549,8/9/2022 20:31,11/3/2023 19:31,,
5725,2,29327,9/9/2022 17:12,12/3/2023 16:12,,
5728,2,88471,18/9/2022 10:11,21/3/2023 09:11,,
5730,2,41011,11/9/2022 14:38,14/3/2023 13:38,,
5731,2,30746,11/9/2022 19:56,14/3/2023 18:56,,
5733,3,9406,16/9/2022 11:43,17/9/2023 11:43,,
5734,3,50893,17/9/2022 18:19,18/9/2023 18:19,,
5736,2,58133,19/9/2022 10:31,22/3/2023 09:31,,
5737,3,98684,20/9/2022 09:22,21/9/2023 09:22,,
5738,2,55972,17/8/2023 21:27,17/2/2024 20:27,,
5739,2,15269,21/9/2022 12:22,24/3/2023 11:22,,
5741,2,35883,21/9/2022 15:26,24/3/2023 14:26,,
5742,3,84892,21/9/2022 16:02,22/9/2023 16:02,,
5743,2,55151,21/9/2022 16:27,24/3/2023 15:27,,
5744,3,43668,21/9/2022 17:36,22/9/2023 17:36,,
5745,3,36990,21/9/2022 18:52,22/9/2023 18:52,,
5750,2,44214,22/9/2022 08:08,25/3/2023 07:08,,
5752,3,76206,22/9/2022 09:18,23/9/2023 09:18,,
5754,3,100238,29/10/2022 12:15,30/10/2023 11:15,,
5756,3,50893,18/9/2023 18:19,18/9/2024 17:19,,
5757,2,136521,22/9/2022 15:57,25/3/2023 14:57,,
5758,3,9147,22/9/2022 16:21,23/9/2023 16:21,,
5759,2,39201,22/9/2022 17:32,25/3/2023 16:32,,
5760,2,18825,22/9/2022 18:05,25/3/2023 17:05,,
5763,2,155478,23/9/2022 10:13,26/3/2023 10:13,,
5764,2,73273,23/9/2022 11:18,26/3/2023 11:18,,
5765,2,24810,23/9/2022 11:52,26/3/2023 11:52,,
5766,2,15497,23/9/2022 13:28,26/3/2023 13:28,,
5768,3,68949,22/10/2022 21:19,23/10/2023 21:19,,
5769,2,38772,23/9/2022 18:14,26/3/2023 18:14,,
5770,3,151459,23/9/2022 18:17,24/9/2023 18:17,,
5775,2,113792,25/9/2022 09:50,28/3/2023 09:50,,
5776,2,10976,25/9/2022 12:00,28/3/2023 12:00,,
5777,2,77227,25/9/2022 18:25,28/3/2023 18:25,,
5778,2,148411,26/9/2022 09:45,29/3/2023 09:45,,
5779,2,40811,26/9/2022 10:29,29/3/2023 10:29,,
5782,2,71540,26/9/2022 16:51,29/3/2023 16:51,,
5784,2,36679,26/9/2022 21:03,29/3/2023 21:03,,
5785,2,9629,27/9/2022 11:07,30/3/2023 11:07,,
5786,3,29360,27/9/2022 12:34,28/9/2023 12:34,,
5787,2,26233,27/9/2022 12:40,30/3/2023 12:40,,
5790,3,115214,27/9/2022 15:10,28/9/2023 15:10,,
5791,2,114125,27/9/2022 15:18,30/3/2023 15:18,,
5792,2,27287,27/9/2022 15:50,30/3/2023 15:50,,
5793,3,22621,11/11/2022 20:18,12/11/2023 20:18,,
5794,2,94149,27/9/2022 15:55,30/3/2023 15:55,,
5797,3,94446,27/9/2022 19:48,28/9/2023 19:48,,
5799,2,156112,27/9/2022 21:27,30/3/2023 21:27,,
5801,2,64766,29/9/2022 12:53,1/4/2023 12:53,,
5802,2,72345,29/9/2022 21:43,1/4/2023 21:43,,
5803,3,122941,30/9/2022 10:55,1/10/2023 10:55,,
5804,2,86252,10/10/2022 09:47,12/4/2023 09:47,,
5805,2,9975,4/10/2022 18:10,6/4/2023 18:10,,
5807,2,38686,6/10/2022 10:13,8/4/2023 10:13,,
5808,3,8884,23/10/2022 08:43,24/10/2023 08:43,,
5812,2,8368,12/10/2022 10:00,14/4/2023 10:00,,
5813,3,43132,12/10/2022 21:29,13/10/2023 21:29,,
5814,3,33446,13/10/2022 14:51,14/10/2023 14:51,,
5816,2,70390,14/10/2022 11:25,16/4/2023 11:25,,
5817,2,69793,14/10/2022 15:34,16/4/2023 15:34,,
5818,3,15118,24/10/2022 09:32,25/10/2023 09:32,,
5819,3,106076,16/10/2022 13:21,17/10/2023 13:21,,
5821,2,69838,1/2/2023 16:05,4/8/2023 17:05,,
5822,2,56634,16/10/2022 20:59,18/4/2023 20:59,,
5825,2,29375,20/10/2022 09:41,22/4/2023 09:41,,
5827,2,46325,21/10/2022 21:31,23/4/2023 21:31,,
5830,2,158669,22/10/2022 21:56,24/4/2023 21:56,,
5832,3,18612,24/10/2022 18:19,25/10/2023 18:19,,
5833,2,9888,25/10/2022 09:46,27/4/2023 09:46,,
5836,2,26614,26/10/2022 15:46,28/4/2023 15:46,,
5837,2,68413,27/10/2022 20:17,29/4/2023 20:17,,
5838,2,9312,7/11/2022 21:11,10/5/2023 22:11,,
5840,2,14260,30/10/2022 19:37,2/5/2023 20:37,,
5841,2,56005,29/10/2022 16:22,1/5/2023 16:22,,
5842,3,94328,31/10/2022 13:20,1/11/2023 13:20,,
5843,2,33327,1/11/2022 16:05,4/5/2023 17:05,,
5844,3,21752,1/11/2022 20:05,2/11/2023 20:05,,
5845,2,25586,1/11/2022 20:20,4/5/2023 21:20,,
5847,3,131817,3/11/2022 10:26,4/11/2023 10:26,,
5849,2,131144,4/11/2022 18:07,7/5/2023 19:07,,
5850,2,44038,5/11/2022 19:21,8/5/2023 20:21,,
5856,3,55947,11/11/2022 11:24,12/11/2023 11:24,,
5858,2,31362,18/11/2022 10:31,21/5/2023 11:31,,
5859,2,102730,10/11/2022 11:22,13/5/2023 12:22,,
5860,2,85752,10/11/2022 14:00,13/5/2023 15:00,,
5861,3,68786,10/11/2022 15:47,11/11/2023 15:47,,
5862,3,22079,20/11/2022 08:30,21/11/2023 08:30,,
5863,2,54609,11/11/2022 18:59,14/5/2023 19:59,,
5864,2,45203,11/11/2022 19:20,14/5/2023 20:20,,
5865,2,64187,11/11/2022 22:23,14/5/2023 23:23,,
5867,3,160274,14/11/2022 20:13,15/11/2023 20:13,,
5870,2,33572,26/11/2022 10:39,29/5/2023 11:39,,
5871,3,53064,18/11/2022 11:36,19/11/2023 11:36,,
5873,2,44169,21/11/2022 21:59,24/5/2023 22:59,,
5877,2,97027,23/11/2022 09:32,26/5/2023 10:32,,
5878,2,64776,18/11/2022 19:23,21/5/2023 20:23,,
5880,3,30194,26/11/2022 07:14,27/11/2023 07:14,,
5884,2,66910,22/11/2022 15:42,25/5/2023 16:42,,
5885,3,90224,19/11/2022 10:36,20/11/2023 10:36,,
5887,2,54841,19/11/2022 11:16,22/5/2023 12:16,,
5888,3,7945,19/11/2022 11:44,20/11/2023 11:44,,
5890,2,58443,19/11/2022 12:11,22/5/2023 13:11,,
5891,2,8670,19/11/2022 12:42,22/5/2023 13:42,,
5892,3,8822,19/11/2022 12:46,20/11/2023 12:46,,
5893,3,29434,9/2/2023 13:58,10/2/2024 13:58,,
5894,2,46979,19/11/2022 14:29,22/5/2023 15:29,,
5895,2,7661,19/11/2022 17:55,22/5/2023 18:55,,
5896,2,47916,20/11/2022 13:06,23/5/2023 14:06,,
5897,3,13430,26/1/2023 09:13,27/1/2024 09:13,,
5898,3,45326,20/11/2022 14:33,21/11/2023 14:33,,
5901,3,105486,20/11/2022 02:21,21/11/2023 02:21,,
5903,2,11364,21/2/2023 09:14,24/8/2023 10:14,,
5905,3,29501,21/11/2022 09:51,22/11/2023 09:51,,
5909,2,18546,25/1/2023 11:33,28/7/2023 12:33,,
5910,2,24173,20/11/2022 15:33,23/5/2023 16:33,,
5911,3,38162,20/11/2022 16:08,21/11/2023 16:08,,
5914,3,107452,20/11/2022 18:23,21/11/2023 18:23,,
5915,3,71667,30/11/2022 15:53,1/12/2023 15:53,,
5917,2,52603,21/11/2022 10:02,24/5/2023 11:02,,
5918,3,58753,21/11/2022 11:32,22/11/2023 11:32,,
5919,3,8506,25/1/2023 18:04,26/1/2024 18:04,,
5921,2,20522,21/11/2022 13:32,24/5/2023 14:32,,
5922,3,48323,13/12/2022 18:05,14/12/2023 18:05,,
5926,2,55889,23/11/2022 17:35,26/5/2023 18:35,,
5927,3,47734,21/11/2022 18:11,22/11/2023 18:11,,
5928,3,143726,21/11/2022 19:05,22/11/2023 19:05,,
5929,2,27831,22/11/2022 09:11,25/5/2023 10:11,,
5931,3,147384,22/11/2022 09:56,23/11/2023 09:56,,
5933,2,51366,12/12/2022 20:49,14/6/2023 21:49,,
5934,2,57564,22/11/2022 19:12,25/5/2023 20:12,,
5935,2,7801,22/11/2022 19:47,25/5/2023 20:47,,
5936,2,22977,22/2/2023 19:42,25/8/2023 20:42,,
5938,3,74488,23/11/2022 09:14,24/11/2023 09:14,,
5939,2,19203,24/11/2022 08:46,27/5/2023 09:46,,
5941,3,43675,23/11/2022 13:03,24/11/2023 13:03,,
5943,2,18482,23/11/2022 13:29,26/5/2023 14:29,,
5946,2,49072,11/5/2023 09:01,11/11/2023 08:01,,
5947,2,99411,24/12/2022 17:43,26/6/2023 18:43,,
5950,3,121165,24/11/2022 16:49,25/11/2023 16:49,,
5954,2,163222,25/11/2022 09:13,28/5/2023 10:13,,
5956,2,9236,13/2/2023 15:38,16/8/2023 16:38,,
5957,2,82557,25/11/2022 12:06,28/5/2023 13:06,,
5959,2,101972,25/11/2022 19:46,28/5/2023 20:46,,
5960,2,63077,26/11/2022 10:47,29/5/2023 11:47,,
5961,3,58723,26/11/2022 11:17,27/11/2023 11:17,,
5962,2,69766,27/11/2022 11:18,30/5/2023 12:18,,
5964,2,92717,28/11/2022 10:04,31/5/2023 11:04,,
5965,2,40498,28/11/2022 20:14,31/5/2023 21:14,,
5968,2,44660,29/11/2022 16:16,1/6/2023 17:16,,
5969,2,73781,29/11/2022 16:44,1/6/2023 17:44,,
5971,2,28732,3/12/2022 22:01,5/6/2023 23:01,,
5972,3,97749,4/12/2022 17:51,5/12/2023 17:51,,
5973,2,162810,5/12/2022 15:10,7/6/2023 16:10,,
5974,2,44571,8/12/2022 10:40,10/6/2023 11:40,,
5975,3,71614,5/12/2022 20:34,6/12/2023 20:34,,
5977,2,45582,6/12/2022 16:30,8/6/2023 17:30,,
5979,2,19115,10/12/2022 19:59,12/6/2023 20:59,,
5980,3,36477,8/12/2022 16:13,9/12/2023 16:13,,
5982,2,42235,12/12/2022 19:21,14/6/2023 20:21,,
5984,2,67225,14/12/2022 12:32,16/6/2023 13:32,,
5985,2,117587,14/12/2022 22:00,16/6/2023 23:00,18/1/2023 22:33,128513
5988,2,159148,17/12/2022 09:35,19/6/2023 10:35,,
5990,3,46005,19/12/2022 16:10,20/12/2023 16:10,,
5993,2,28620,21/12/2022 11:29,23/6/2023 12:29,,
5995,3,12560,23/12/2022 15:38,24/12/2023 15:38,,
5996,2,64302,24/12/2022 14:05,26/6/2023 15:05,,
5998,3,166483,25/12/2022 17:40,26/12/2023 17:40,,
5999,2,136413,26/12/2022 09:50,28/6/2023 10:50,,
6000,2,45156,26/12/2022 12:20,28/6/2023 13:20,,
6002,2,31943,27/12/2022 20:32,29/6/2023 21:32,,
6003,2,29953,28/12/2022 20:55,30/6/2023 21:55,,
6004,2,9168,29/12/2022 18:01,1/7/2023 19:01,,
6008,2,62602,2/1/2023 13:37,5/7/2023 14:37,,
6009,2,165240,3/1/2023 14:02,6/7/2023 15:02,,
6010,3,87573,3/1/2023 14:21,4/1/2024 14:21,,
6011,3,54390,4/1/2023 12:52,5/1/2024 12:52,,
6012,2,25857,4/1/2023 18:21,7/7/2023 19:21,,
6016,3,47648,19/3/2023 10:01,19/3/2024 10:01,,
6018,2,11675,9/1/2023 18:58,12/7/2023 19:58,,
6019,3,59340,9/1/2023 21:22,10/1/2024 21:22,,
6020,3,144559,12/1/2023 16:03,13/1/2024 16:03,,
6021,2,44277,18/1/2023 15:14,21/7/2023 16:14,,
6022,3,59328,11/1/2023 09:30,12/1/2024 09:30,,
6023,2,32959,11/1/2023 13:05,14/7/2023 14:05,,
6024,3,15449,11/1/2023 14:04,12/1/2024 14:04,,
6025,2,66678,11/1/2023 15:12,14/7/2023 16:12,,
6026,2,57815,11/1/2023 15:50,14/7/2023 16:50,,
6029,2,77720,13/1/2023 12:34,16/7/2023 13:34,,
6030,2,19456,14/1/2023 09:14,17/7/2023 10:14,,
6032,3,76222,15/1/2023 13:26,16/1/2024 13:26,,
6034,3,11591,21/1/2023 14:06,22/1/2024 14:06,,
6036,3,70090,18/1/2023 19:02,19/1/2024 19:02,,
6037,3,70773,21/1/2023 16:00,22/1/2024 16:00,,
6038,3,29960,21/1/2023 18:50,22/1/2024 18:50,,
6040,2,86384,20/1/2023 09:29,23/7/2023 10:29,,
6041,3,43704,20/4/2023 20:38,20/4/2024 19:38,,
6042,2,100753,20/1/2023 13:50,23/7/2023 14:50,,
6045,3,67556,20/1/2023 15:00,21/1/2024 15:00,,
6048,3,81016,22/1/2023 14:33,23/1/2024 14:33,,
6049,3,16263,24/1/2023 14:57,25/1/2024 14:57,,
6050,3,61293,21/1/2023 11:35,22/1/2024 11:35,,
6052,3,47220,24/1/2023 19:33,25/1/2024 19:33,,
6053,3,9125,30/1/2023 15:10,31/1/2024 15:10,,
6054,3,20365,21/1/2023 16:43,22/1/2024 16:43,,
6055,3,20311,21/1/2023 17:19,22/1/2024 17:19,,
6058,2,38230,21/3/2023 19:57,21/9/2023 20:57,,
6061,2,22050,23/1/2023 16:56,26/7/2023 17:56,,
6065,2,9610,22/1/2023 13:18,25/7/2023 14:18,,
6066,2,64816,28/1/2023 13:12,31/7/2023 14:12,,
6068,2,23407,25/1/2023 22:25,28/7/2023 23:25,,
6069,3,140498,22/1/2023 19:32,23/1/2024 19:32,,
6070,3,46819,23/1/2023 10:03,24/1/2024 10:03,,
6071,3,21622,24/1/2023 11:57,25/1/2024 11:57,,
6072,2,38806,23/1/2023 10:56,26/7/2023 11:56,,
6073,3,10351,24/1/2023 14:34,25/1/2024 14:34,,
6074,2,8245,23/1/2023 11:07,26/7/2023 12:07,,
6076,3,44924,17/3/2023 11:27,17/3/2024 11:27,,
6077,2,74608,3/2/2023 14:57,6/8/2023 15:57,,
6082,3,56986,23/1/2023 18:29,24/1/2024 18:29,,
6083,3,29598,31/1/2023 20:20,1/2/2024 20:20,,
6084,3,23969,23/1/2023 19:20,24/1/2024 19:20,,
6085,3,35912,26/1/2023 22:01,27/1/2024 22:01,,
6087,3,44576,24/1/2023 10:31,25/1/2024 10:31,,
6090,3,36972,24/2/2023 09:56,25/2/2024 09:56,,
6091,3,35472,24/1/2023 20:01,25/1/2024 20:01,,
6092,3,170320,24/1/2023 20:42,25/1/2024 20:42,,
6093,2,43857,25/1/2023 08:10,28/7/2023 09:10,,
6094,3,120121,25/1/2023 10:04,26/1/2024 10:04,,
6096,3,41541,25/1/2023 11:20,26/1/2024 11:20,,
6097,2,48982,4/2/2023 19:39,7/8/2023 20:39,,
6098,2,167195,25/1/2023 20:02,28/7/2023 21:02,,
6099,2,28277,24/3/2023 07:55,24/9/2023 08:55,,
6100,3,49501,25/1/2023 21:43,26/1/2024 21:43,,
6101,2,9271,30/1/2023 12:34,2/8/2023 13:34,,
6102,2,29218,4/2/2023 19:23,7/8/2023 20:23,,
6103,2,87644,3/2/2023 18:02,6/8/2023 19:02,,
6105,2,19345,26/1/2023 12:04,29/7/2023 13:04,,
6107,3,59930,26/1/2023 15:44,27/1/2024 15:44,,
6108,3,75409,4/2/2023 10:58,5/2/2024 10:58,,
6109,3,39633,26/1/2023 18:55,27/1/2024 18:55,,
6110,3,67992,27/1/2023 08:03,28/1/2024 08:03,,
6111,3,13371,27/1/2023 08:40,28/1/2024 08:40,,
6112,2,44418,27/1/2023 10:01,30/7/2023 11:01,,
6113,2,38699,3/2/2023 11:13,6/8/2023 12:13,,
6114,2,52703,5/2/2023 12:59,8/8/2023 13:59,,
6115,3,35301,29/1/2023 14:36,30/1/2024 14:36,,
6119,2,32261,31/1/2023 22:13,3/8/2023 23:13,,
6120,3,24392,1/2/2023 11:08,2/2/2024 11:08,,
6121,3,50457,1/2/2023 13:21,2/2/2024 13:21,,
6122,2,33572,29/5/2023 11:39,29/11/2023 10:39,,
6124,2,144105,8/2/2023 12:48,11/8/2023 13:48,,
6126,3,84672,3/2/2023 11:04,4/2/2024 11:04,,
6128,2,73488,4/2/2023 19:17,7/8/2023 20:17,,
6132,2,60299,8/2/2023 20:55,11/8/2023 21:55,,
6135,2,146433,9/2/2023 16:24,12/8/2023 17:24,,
6137,2,42084,10/2/2023 11:59,13/8/2023 12:59,,
6138,2,37049,18/2/2023 13:53,21/8/2023 14:53,,
6139,2,68069,10/2/2023 18:25,13/8/2023 19:25,,
6140,3,61568,11/2/2023 10:25,12/2/2024 10:25,,
6141,2,10005,15/2/2023 20:13,18/8/2023 21:13,,
6142,3,46259,12/2/2023 20:20,13/2/2024 20:20,,
6143,3,129531,22/2/2023 18:43,23/2/2024 18:43,,
6144,3,79749,13/2/2023 10:14,14/2/2024 10:14,,
6145,2,62584,15/2/2023 18:29,18/8/2023 19:29,,
6147,2,87738,23/2/2023 12:36,26/8/2023 13:36,,
6148,3,29563,20/2/2023 11:21,21/2/2024 11:21,,
6151,3,46929,16/2/2023 20:22,17/2/2024 20:22,,
6152,3,50979,18/2/2023 19:52,19/2/2024 19:52,,
6155,2,59524,19/2/2023 18:02,22/8/2023 19:02,,
6156,3,21378,20/2/2023 09:03,21/2/2024 09:03,,
6159,2,9745,20/2/2023 19:52,23/8/2023 20:52,,
6160,2,39703,20/2/2023 20:48,23/8/2023 21:48,,
6164,3,21545,24/2/2023 08:02,25/2/2024 08:02,,
6166,3,41625,24/2/2023 16:47,25/2/2024 16:47,,
6167,3,22506,25/2/2023 11:21,26/2/2024 11:21,,
6168,3,45686,25/2/2023 21:10,26/2/2024 21:10,,
6169,3,92905,26/2/2023 15:04,27/2/2024 15:04,,
6170,3,11670,26/2/2023 16:45,27/2/2024 16:45,,
6172,2,28656,27/2/2023 21:27,30/8/2023 22:27,,
6173,2,72858,8/3/2023 07:35,8/9/2023 08:35,,
6175,2,68620,1/3/2023 17:54,1/9/2023 18:54,,
6176,2,43839,1/3/2023 19:21,1/9/2023 20:21,,
6179,2,81446,3/3/2023 15:46,3/9/2023 16:46,,
6180,2,24186,4/3/2023 17:37,4/9/2023 18:37,,
6182,2,10616,4/3/2023 16:15,4/9/2023 17:15,,
6183,3,10069,14/3/2023 12:44,14/3/2024 12:44,,
6185,2,41011,14/3/2023 13:38,14/9/2023 14:38,,
6186,3,40691,6/3/2023 07:44,6/3/2024 07:44,,
6187,2,11299,6/3/2023 11:10,6/9/2023 12:10,,
6188,3,129179,6/3/2023 12:37,6/3/2024 12:37,,
6189,2,114125,30/3/2023 15:18,30/9/2023 15:18,,
6190,2,49573,7/3/2023 16:38,7/9/2023 17:38,,
6191,2,175197,9/3/2023 10:12,9/9/2023 11:12,,
6195,3,39582,18/3/2023 16:28,18/3/2024 16:28,,
6196,3,9676,11/3/2023 13:30,11/3/2024 13:30,,
6197,3,20089,11/3/2023 12:22,11/3/2024 12:22,,
6199,2,26442,11/3/2023 19:00,11/9/2023 20:00,,
6200,3,88471,21/3/2023 09:11,21/3/2024 09:11,,
6201,3,47281,11/3/2023 21:08,11/3/2024 21:08,,
6202,2,52292,12/3/2023 10:07,12/9/2023 11:07,,
6204,2,29327,13/3/2023 16:04,13/9/2023 17:04,,
6205,3,109781,22/3/2023 12:26,22/3/2024 12:26,,
6207,2,62972,14/3/2023 11:04,14/9/2023 12:04,,
6208,3,35883,24/3/2023 14:26,24/3/2024 14:26,,
6209,2,61365,25/3/2023 08:12,25/9/2023 09:12,,
6213,3,91424,25/3/2023 17:00,25/3/2024 17:00,,
6214,2,8282,20/3/2023 19:53,20/9/2023 20:53,,
6215,3,24810,26/3/2023 11:52,26/3/2024 10:52,,
6216,3,86942,27/3/2023 14:08,27/3/2024 13:08,,
6218,2,16732,18/3/2023 10:03,18/9/2023 11:03,,
6220,2,49250,21/3/2023 16:29,21/9/2023 17:29,,
6221,3,89050,19/3/2023 14:37,19/3/2024 14:37,,
6227,3,58524,1/4/2023 15:52,1/4/2024 14:52,,
6228,3,148411,29/3/2023 09:45,29/3/2024 08:45,,
6229,2,58133,23/3/2023 16:05,23/9/2023 17:05,,
6232,3,9336,23/3/2023 21:29,23/3/2024 21:29,,
6233,2,113792,28/3/2023 09:50,28/9/2023 09:50,,
6234,2,40811,29/3/2023 10:29,29/9/2023 10:29,,
6235,3,43204,25/3/2023 11:33,25/3/2024 11:33,,
6238,2,15497,27/3/2023 13:01,27/9/2023 13:01,,
