id,created_at,is_by_new_user,last_payment_total_price,last_payment_total_price_eur,total_pharmacy,total_pharmacy_eur,user_id,status_finished_at,shipping_date,time_slot_start,time_slot_end
2311802,21/1/2023 15:08,0,81.54,41.69,0,0,89656,21/1/2023 18:15,21/1/2023,1800,1900
2309758,20/1/2023 18:35,0,40.49,20.7,0,0,38806,21/1/2023 08:31,21/1/2023,800,900
2310403,21/1/2023 04:36,0,34.8,17.79,0,0,66024,21/1/2023 11:57,21/1/2023,1100,1200
2311083,21/1/2023 11:45,0,153.71,78.59,0,0,126318,21/1/2023 15:33,21/1/2023,1500,1600
2309777,20/1/2023 18:46,0,73.26,37.46,0,0,129532,21/1/2023 08:21,21/1/2023,800,900
2311046,21/1/2023 11:35,0,213.39,109.1,0,0,59761,21/1/2023 14:08,21/1/2023,1400,1500
2311635,21/1/2023 14:17,0,38.89,19.89,0,0,167660,21/1/2023 17:10,21/1/2023,1700,1800
2309375,20/1/2023 16:04,0,120.29,61.5,0,0,124156,21/1/2023 08:02,21/1/2023,800,900
2311645,21/1/2023 14:19,0,142.93,73.07,0,0,8907,21/1/2023 17:41,21/1/2023,1700,1800
2310324,21/1/2023 01:00,0,82.57,42.21,0,0,20954,21/1/2023 13:19,21/1/2023,1300,1400
2311876,21/1/2023 15:24,0,117.58,60.12,0,0,160782,21/1/2023 18:18,21/1/2023,1800,1900
2310464,21/1/2023 07:49,0,101.72,52.01,0,0,108653,21/1/2023 12:30,21/1/2023,1200,1300
2312745,21/1/2023 21:22,0,105.34,53.86,0,0,81178,22/1/2023 08:56,22/1/2023,900,1000
2314236,22/1/2023 13:55,0,22.24,11.37,0,0,73755,22/1/2023 16:42,22/1/2023,1600,1700
2312663,21/1/2023 20:39,0,179.02,91.53,0,0,73937,22/1/2023 08:49,22/1/2023,900,1000
2312985,22/1/2023 00:50,1,151.41,77.42,0,0,170041,22/1/2023 10:48,22/1/2023,1000,1100
2314291,22/1/2023 14:08,0,114.85,58.72,0,0,157683,22/1/2023 17:04,22/1/2023,1700,1800
2313147,22/1/2023 08:23,0,108.53,55.49,0,0,45469,22/1/2023 11:38,22/1/2023,1100,1200
2314142,22/1/2023 13:28,0,224.69,114.88,0,0,168976,22/1/2023 16:48,22/1/2023,1600,1700
2313053,22/1/2023 03:15,0,91.48,46.78,0,0,165217,22/1/2023 11:17,22/1/2023,1100,1200
2313041,22/1/2023 02:38,0,29.97,15.32,0,0,83330,22/1/2023 19:35,22/1/2023,1900,2000
2314417,22/1/2023 14:47,0,644.71,329.63,0,0,34567,22/1/2023 20:04,22/1/2023,2000,2100
2311254,21/1/2023 12:37,0,109,55.72,0,0,17335,22/1/2023 08:17,22/1/2023,800,900
2312562,21/1/2023 19:12,0,205.41,105.02,0,0,77194,22/1/2023 09:22,22/1/2023,1000,1100
2314876,22/1/2023 17:11,0,153.73,78.6,0,0,108075,22/1/2023 20:39,22/1/2023,2100,2200
2315906,23/1/2023 09:50,0,50.86,26.01,14.05,7.18,60664,23/1/2023 13:15,23/1/2023,1300,1400
2316922,23/1/2023 14:20,0,104.82,53.59,14.52,7.42,10141,23/1/2023 17:07,23/1/2023,1700,1800
2316658,23/1/2023 13:13,0,106.29,54.34,0,0,73905,23/1/2023 16:00,23/1/2023,1600,1700
2315055,22/1/2023 18:19,0,57.94,29.62,0,0,121282,23/1/2023 08:10,23/1/2023,800,900
2315393,22/1/2023 21:45,0,111.47,57,0,0,154259,23/1/2023 10:04,23/1/2023,1000,1100
2316043,23/1/2023 10:29,0,42.77,21.87,0,0,44169,23/1/2023 13:27,23/1/2023,1300,1400
2316396,23/1/2023 11:57,0,172.41,88.15,0,0,48186,23/1/2023 17:55,23/1/2023,1700,1800
2317512,23/1/2023 17:14,0,27.34,13.97,0,0,64816,23/1/2023 20:40,23/1/2023,2000,2100
2315705,23/1/2023 08:02,0,33.73,17.25,0,0,66251,23/1/2023 10:43,23/1/2023,1000,1100
2311745,21/1/2023 14:50,0,100.33,51.31,0,0,46819,23/1/2023 10:03,23/1/2023,1000,1100
2316031,23/1/2023 10:25,0,39.7,20.3,0,0,160608,23/1/2023 13:57,23/1/2023,1300,1400
2315494,22/1/2023 23:11,0,96.34,49.26,0,0,87232,23/1/2023 11:03,23/1/2023,1100,1200
2315584,23/1/2023 01:06,0,68.47,35.01,0,0,162320,23/1/2023 10:36,23/1/2023,1000,1100
2317186,23/1/2023 15:30,0,69.5,35.53,0,0,152397,23/1/2023 18:29,23/1/2023,1900,2000
2316516,23/1/2023 12:37,0,145.27,74.27,0,0,36392,23/1/2023 14:57,23/1/2023,1500,1600
2318481,24/1/2023 08:59,0,73.27,37.46,0,0,61188,24/1/2023 10:49,24/1/2023,1100,1200
2320147,24/1/2023 17:40,0,46.47,23.76,0,0,91400,24/1/2023 20:57,24/1/2023,2000,2100
2318916,24/1/2023 11:23,0,29.16,14.91,0,0,16732,24/1/2023 14:11,24/1/2023,1400,1500
2319886,24/1/2023 16:02,0,105.44,53.91,0,0,95620,24/1/2023 20:17,24/1/2023,2000,2100
2319598,24/1/2023 14:28,0,67.99,34.76,0,0,39042,24/1/2023 16:48,24/1/2023,1700,1800
2317806,23/1/2023 19:24,0,123.78,63.29,0,0,135824,24/1/2023 08:35,24/1/2023,800,900
2316212,23/1/2023 11:15,0,109.69,56.09,0,0,68036,24/1/2023 11:27,24/1/2023,1100,1200
2318013,23/1/2023 22:01,0,51.66,26.41,0,0,153595,24/1/2023 09:48,24/1/2023,900,1000
2318009,23/1/2023 21:55,0,144.57,73.92,0,0,52236,24/1/2023 09:43,24/1/2023,900,1000
2316348,23/1/2023 11:48,0,148.09,75.72,0,0,151626,24/1/2023 21:32,24/1/2023,2100,2200
2318469,24/1/2023 08:55,0,48.41,24.75,0,0,107879,24/1/2023 18:35,24/1/2023,1800,1900
2317933,23/1/2023 21:06,0,166,84.87,0,0,65562,24/1/2023 18:40,24/1/2023,1800,1900
2321254,25/1/2023 10:20,0,99.69,50.97,0,0,46730,25/1/2023 13:11,25/1/2023,1300,1400
2321671,25/1/2023 12:30,0,101.61,51.96,0,0,44805,25/1/2023 15:29,25/1/2023,1500,1600
2321738,25/1/2023 12:52,0,207.72,106.2,0,0,144248,25/1/2023 15:07,25/1/2023,1500,1600
2321754,25/1/2023 12:56,0,51.83,26.5,0,0,53227,25/1/2023 16:21,25/1/2023,1600,1700
2320790,25/1/2023 00:42,0,33.66,17.21,0,0,96474,25/1/2023 10:08,25/1/2023,1000,1100
2320813,25/1/2023 01:22,0,83.32,42.6,0,0,31774,25/1/2023 10:32,25/1/2023,1000,1100
2321314,25/1/2023 10:39,0,154.2,78.84,0,0,145782,25/1/2023 19:51,25/1/2023,1900,2000
2320489,24/1/2023 20:59,0,352.31,180.14,0,0,146219,25/1/2023 10:39,25/1/2023,1000,1100
2319999,24/1/2023 16:49,0,127.82,65.35,0,0,73763,25/1/2023 14:21,25/1/2023,1400,1500
2321310,25/1/2023 10:39,0,207.86,106.28,0,0,102361,25/1/2023 13:59,25/1/2023,1300,1400
2321613,25/1/2023 12:08,1,24.65,12.61,0,0,170439,25/1/2023 15:00,25/1/2023,1500,1600
2322089,25/1/2023 14:43,0,95.37,48.76,0,0,8231,25/1/2023 19:33,25/1/2023,1900,2000
2320590,24/1/2023 22:05,0,40.65,20.79,0,0,27750,26/1/2023 07:54,25/1/2023,2200,2300
2321382,25/1/2023 10:57,0,133.74,68.38,0,0,103614,25/1/2023 12:47,25/1/2023,1300,1400
2321322,25/1/2023 10:42,0,116.28,59.45,0,0,11618,25/1/2023 14:02,25/1/2023,1300,1400
2318906,24/1/2023 11:20,0,68.27,34.9,0,0,160590,25/1/2023 09:57,25/1/2023,900,1000
2320756,24/1/2023 23:56,0,42.87,21.92,0,0,61953,25/1/2023 11:50,25/1/2023,1100,1200
2319487,24/1/2023 13:56,0,189.83,97.06,0,0,139942,25/1/2023 10:19,25/1/2023,1000,1100
2323155,25/1/2023 22:42,0,93.3,47.7,0,0,111195,26/1/2023 09:05,26/1/2023,900,1000
2325522,26/1/2023 18:47,1,8.56,4.38,0,0,170612,26/1/2023 23:00,26/1/2023,2200,2300
2322970,25/1/2023 20:52,0,140.8,72,0,0,135591,26/1/2023 14:48,26/1/2023,1400,1500
2324921,26/1/2023 15:32,0,103.39,52.86,17.48,8.94,100761,26/1/2023 19:54,26/1/2023,1900,2000
2323938,26/1/2023 10:54,0,157.44,80.5,0,0,32508,26/1/2023 14:02,26/1/2023,1400,1500
2324455,26/1/2023 13:08,0,169.05,86.43,0,0,169465,26/1/2023 22:23,26/1/2023,2200,2300
2324516,26/1/2023 13:25,0,75.39,38.55,0,0,95792,26/1/2023 16:51,26/1/2023,1600,1700
2325109,26/1/2023 16:31,0,34.79,17.78,0,0,30213,26/1/2023 19:36,26/1/2023,1900,2000
2325235,26/1/2023 17:13,0,71.01,36.31,0,0,64052,26/1/2023 20:30,26/1/2023,2000,2100
2324595,26/1/2023 13:50,1,139.43,71.29,0,0,170070,26/1/2023 16:28,26/1/2023,1600,1700
2324939,26/1/2023 15:38,0,77.03,39.38,0,0,21899,26/1/2023 18:08,26/1/2023,1800,1900
2323240,25/1/2023 23:50,0,96.51,49.34,0,0,119488,26/1/2023 10:12,26/1/2023,1000,1100
2324368,26/1/2023 12:44,0,295.87,151.28,149.38,76.38,73361,26/1/2023 15:46,26/1/2023,1500,1600
2324506,26/1/2023 13:22,0,231.25,118.24,15.55,7.95,11530,26/1/2023 16:14,26/1/2023,1600,1700
2321650,25/1/2023 12:24,0,128.5,65.7,0,0,143403,26/1/2023 12:39,26/1/2023,1200,1300
2323435,26/1/2023 07:15,0,79.62,40.71,0,0,126795,26/1/2023 18:50,26/1/2023,1800,1900
2324982,26/1/2023 15:51,0,43.75,22.37,0,0,38112,27/1/2023 15:22,27/1/2023,1500,1600
2327411,27/1/2023 13:28,0,120.95,61.85,28.61,14.63,88722,27/1/2023 16:38,27/1/2023,1600,1700
2326824,27/1/2023 10:51,0,65.22,33.35,0,0,47856,27/1/2023 14:03,27/1/2023,1400,1500
2325461,26/1/2023 18:23,0,133.66,68.34,0,0,48445,27/1/2023 08:02,27/1/2023,800,900
2325514,26/1/2023 18:42,0,91.03,46.54,0,0,58106,27/1/2023 11:22,27/1/2023,1100,1200
2326391,27/1/2023 08:42,0,39.16,20.02,0,0,99516,27/1/2023 11:03,27/1/2023,1100,1200
2326827,27/1/2023 10:52,0,72.09,36.86,0,0,89196,27/1/2023 13:06,27/1/2023,1300,1400
2325676,26/1/2023 19:50,0,74.36,38.02,0,0,60686,27/1/2023 08:42,27/1/2023,800,900
2328174,27/1/2023 17:06,0,109.45,55.96,0,0,89262,27/1/2023 19:49,27/1/2023,2100,2200
2328034,27/1/2023 16:24,0,175.09,89.52,4.45,2.28,72419,27/1/2023 19:43,27/1/2023,2000,2100
2323547,26/1/2023 08:48,0,125.95,64.39,0,0,39455,27/1/2023 08:20,27/1/2023,800,900
2325666,26/1/2023 19:45,0,145.03,74.15,0,0,141804,27/1/2023 10:12,27/1/2023,1000,1100
2327047,27/1/2023 11:50,0,80.23,41.02,18.04,9.22,16013,27/1/2023 15:31,27/1/2023,1500,1600
2325950,26/1/2023 22:28,0,66.9,34.21,0,0,80144,27/1/2023 10:16,27/1/2023,1000,1100
2328096,27/1/2023 16:41,0,135,69.03,0,0,69239,27/1/2023 19:20,27/1/2023,2000,2100
2325670,26/1/2023 19:48,0,55.96,28.61,0,0,103320,27/1/2023 15:20,27/1/2023,1500,1600
2326010,26/1/2023 22:58,0,191.1,97.71,0,0,31964,27/1/2023 08:20,27/1/2023,800,900
2330689,28/1/2023 15:37,0,71,36.3,0,0,51185,28/1/2023 19:40,28/1/2023,1900,2000
2328003,27/1/2023 16:17,0,77.07,39.4,0,0,82469,28/1/2023 08:06,28/1/2023,800,900
2328652,27/1/2023 20:28,0,94.38,48.26,43,21.98,36807,28/1/2023 11:22,28/1/2023,1100,1200
2329609,28/1/2023 11:01,0,61.39,31.39,0,0,62111,28/1/2023 14:18,28/1/2023,1400,1500
2330368,28/1/2023 14:17,0,167.88,85.84,0,0,10240,28/1/2023 17:56,28/1/2023,1700,1800
2328728,27/1/2023 21:14,0,239.99,122.71,0,0,34249,28/1/2023 10:21,28/1/2023,1000,1100
2330006,28/1/2023 12:48,0,185.5,94.85,0,0,165267,28/1/2023 16:32,28/1/2023,1600,1700
2330421,28/1/2023 14:33,0,97.8,50,25.9,13.24,10158,28/1/2023 17:05,28/1/2023,1700,1800
2328924,27/1/2023 23:07,0,140.31,71.74,0,0,68807,28/1/2023 10:37,28/1/2023,1000,1100
2329453,28/1/2023 10:22,0,44.2,22.6,0,0,70404,28/1/2023 15:15,28/1/2023,1500,1600
2330731,28/1/2023 15:46,0,143.33,73.29,0,0,58633,28/1/2023 19:00,28/1/2023,1900,2000
2329078,28/1/2023 02:08,0,154.08,78.78,0,0,49041,28/1/2023 11:00,28/1/2023,1100,1200
2330904,28/1/2023 16:32,0,81.21,41.52,0,0,133875,28/1/2023 21:26,28/1/2023,2100,2200
2328919,27/1/2023 23:05,0,204.25,104.44,0,0,34886,28/1/2023 16:03,28/1/2023,1600,1700
2329472,28/1/2023 10:26,0,258.69,132.27,0,0,85138,28/1/2023 20:04,28/1/2023,2000,2100
2329037,28/1/2023 00:41,0,99.29,50.77,0,0,134972,28/1/2023 11:29,28/1/2023,1100,1200
2331230,28/1/2023 18:16,0,151.1,77.25,0,0,27487,29/1/2023 14:44,29/1/2023,1400,1500
2332971,29/1/2023 12:36,0,188.98,96.62,0,0,9291,29/1/2023 16:33,29/1/2023,1600,1700
2329981,28/1/2023 12:39,0,143.99,73.62,67.26,34.39,46454,29/1/2023 08:49,29/1/2023,800,900
2333193,29/1/2023 13:28,0,61.09,31.24,0,0,85578,29/1/2023 17:17,29/1/2023,1700,1800
2332365,29/1/2023 10:26,0,123.16,62.97,0,0,68076,29/1/2023 13:12,29/1/2023,1300,1400
2332239,29/1/2023 09:50,0,103.77,53.06,0,0,94162,29/1/2023 13:04,29/1/2023,1300,1400
2333636,29/1/2023 15:18,0,49.71,25.42,0,0,8843,29/1/2023 19:25,29/1/2023,1900,2000
2331692,28/1/2023 22:05,0,153.72,78.6,6.05,3.1,45887,29/1/2023 12:00,29/1/2023,1200,1300
2333734,29/1/2023 15:52,0,92.01,47.04,8.05,4.11,8079,29/1/2023 20:18,29/1/2023,2000,2100
2331634,28/1/2023 21:37,0,73.53,37.59,0,0,122794,29/1/2023 10:30,29/1/2023,1000,1100
2332359,29/1/2023 10:25,0,71.92,36.77,0,0,35921,29/1/2023 13:32,29/1/2023,1300,1400
2331810,28/1/2023 23:25,0,189.02,96.65,0,0,9136,29/1/2023 11:17,29/1/2023,1100,1200
2329853,28/1/2023 12:05,0,102.32,52.31,0,0,59347,29/1/2023 08:48,29/1/2023,800,900
2334290,29/1/2023 19:39,0,93.39,47.75,0,0,9168,30/1/2023 09:47,30/1/2023,900,1000
2335368,30/1/2023 11:27,0,96.72,49.45,0,0,121596,30/1/2023 14:16,30/1/2023,1400,1500
2336140,30/1/2023 15:09,0,71.17,36.39,0,0,32363,30/1/2023 18:30,30/1/2023,1800,1900
2335510,30/1/2023 12:06,0,124.98,63.9,0,0,83487,30/1/2023 14:08,30/1/2023,1400,1500
2336598,30/1/2023 17:36,0,141.62,72.41,0,0,166173,30/1/2023 19:58,30/1/2023,2000,2100
2334322,29/1/2023 20:05,0,112.52,57.53,11.41,5.83,49918,30/1/2023 10:03,30/1/2023,1000,1100
2336023,30/1/2023 14:26,0,2.88,1.47,0,0,158034,30/1/2023 17:34,30/1/2023,1700,1800
2334354,29/1/2023 20:17,0,247.86,126.73,0,0,27364,30/1/2023 10:35,30/1/2023,1000,1100
2334439,29/1/2023 21:09,0,72.15,36.89,0,0,131741,30/1/2023 12:46,30/1/2023,1200,1300
2335529,30/1/2023 12:11,0,57.95,29.63,0,0,87984,30/1/2023 18:57,30/1/2023,1900,2000
2327896,27/1/2023 15:49,0,309.37,158.18,0,0,17923,30/1/2023 10:10,30/1/2023,1000,1100
2333738,29/1/2023 15:55,0,254.36,130.05,0,0,11401,30/1/2023 08:45,30/1/2023,800,900
2335382,30/1/2023 11:30,0,68.54,35.04,0,0,39051,30/1/2023 13:45,30/1/2023,1400,1500
2336657,30/1/2023 18:02,1,76.28,39,0,0,159350,30/1/2023 20:33,30/1/2023,2000,2100
2336602,30/1/2023 17:38,0,157.72,80.64,0,0,32460,30/1/2023 20:48,30/1/2023,2000,2100
2335978,30/1/2023 14:15,0,194.23,99.31,0,0,123145,30/1/2023 17:25,30/1/2023,1700,1800
2337110,30/1/2023 22:34,0,162.09,82.87,0,0,19122,31/1/2023 10:30,31/1/2023,1000,1100
2337162,30/1/2023 23:05,0,165.66,84.7,25.25,12.91,135536,31/1/2023 11:00,31/1/2023,1100,1200
2338204,31/1/2023 12:49,0,109.99,56.23,0,0,97687,31/1/2023 15:36,31/1/2023,1500,1600
2338266,31/1/2023 13:17,0,102.3,52.31,0,0,159345,31/1/2023 18:53,31/1/2023,1800,1900
2338354,31/1/2023 13:42,0,101.74,52.02,0,0,126881,31/1/2023 16:11,31/1/2023,1600,1700
2336910,30/1/2023 20:37,0,78.69,40.24,0,0,26617,31/1/2023 09:35,31/1/2023,900,1000
2337177,30/1/2023 23:12,0,205.56,105.1,0,0,12883,31/1/2023 11:11,31/1/2023,1100,1200
2337661,31/1/2023 09:57,0,102.83,52.57,22.84,11.67,85486,31/1/2023 15:50,31/1/2023,1600,1700
2338058,31/1/2023 12:04,0,45.17,23.09,0,0,16617,31/1/2023 15:06,31/1/2023,1500,1600
2337058,30/1/2023 22:09,0,69.21,35.39,0,0,67318,31/1/2023 09:24,31/1/2023,900,1000
2338036,31/1/2023 11:57,0,126.1,64.47,0,0,39810,31/1/2023 18:02,31/1/2023,1800,1900
2338943,31/1/2023 16:48,0,71.35,36.48,0,0,21174,31/1/2023 19:45,31/1/2023,1900,2000
2337625,31/1/2023 09:41,1,39.63,20.27,0,0,171180,31/1/2023 12:00,31/1/2023,1200,1300
2338146,31/1/2023 12:31,0,70.59,36.09,19.37,9.91,38947,31/1/2023 15:20,31/1/2023,1500,1600
2338208,31/1/2023 12:52,0,100.69,51.48,0,0,24538,31/1/2023 19:27,31/1/2023,1900,2000
2338982,31/1/2023 17:03,0,133.84,68.44,0,0,118162,31/1/2023 20:46,31/1/2023,2000,2100
2337054,30/1/2023 22:06,0,146.46,74.88,0,0,151097,31/1/2023 16:37,31/1/2023,1600,1700
2339182,31/1/2023 18:18,0,104.85,53.61,0,0,10528,1/2/2023 08:27,1/2/2023,800,900
2339905,1/2/2023 07:22,0,118.86,60.77,0,0,24392,1/2/2023 11:08,1/2/2023,1100,1200
2340710,1/2/2023 12:38,0,137.99,70.55,25.01,12.79,10829,1/2/2023 15:17,1/2/2023,1500,1600
2341136,1/2/2023 14:54,0,89.49,45.75,0,0,70657,1/2/2023 17:20,1/2/2023,1700,1800
2340602,1/2/2023 12:12,0,43.27,22.12,0,0,96724,1/2/2023 15:21,1/2/2023,1500,1600
2339171,31/1/2023 18:14,0,25.89,13.23,0,0,67225,1/2/2023 09:28,1/2/2023,900,1000
2340403,1/2/2023 11:12,0,97.7,49.95,0,0,152356,1/2/2023 16:00,1/2/2023,1600,1700
2340891,1/2/2023 13:35,0,34.33,17.55,0,0,37049,1/2/2023 16:29,1/2/2023,1700,1800
2339792,1/2/2023 00:27,0,58.88,30.11,0,0,104599,1/2/2023 11:47,1/2/2023,1100,1200
2339717,31/1/2023 23:28,0,52.41,26.8,4.81,2.46,26284,1/2/2023 10:04,1/2/2023,1000,1100
2338316,31/1/2023 13:28,0,106.5,54.45,0,0,139355,1/2/2023 09:35,1/2/2023,900,1000
2340885,1/2/2023 13:33,0,60.78,31.07,0,0,91035,1/2/2023 21:16,1/2/2023,2100,2200
2335515,30/1/2023 12:07,0,137.54,70.32,0,0,62735,2/2/2023 16:45,2/2/2023,1600,1700
2341891,1/2/2023 19:29,1,114.95,58.77,0,0,171369,2/2/2023 10:04,2/2/2023,1000,1100
2342387,2/2/2023 00:30,0,56.58,28.93,0,0,11591,2/2/2023 12:11,2/2/2023,1200,1300
2342583,2/2/2023 08:12,0,48.84,24.97,0,0,58700,2/2/2023 18:52,2/2/2023,1800,1900
2343209,2/2/2023 11:36,1,118.33,60.5,0,0,171407,2/2/2023 18:56,2/2/2023,1800,1900
2343377,2/2/2023 12:27,0,57.27,29.28,0,0,43675,2/2/2023 15:03,2/2/2023,1500,1600
2344634,2/2/2023 18:41,0,39.49,20.19,0,0,44038,2/2/2023 21:43,2/2/2023,2100,2200
2342811,2/2/2023 09:41,0,65.35,33.41,7.05,3.61,84864,2/2/2023 12:56,2/2/2023,1200,1300
2343250,2/2/2023 11:51,0,279.42,142.87,0,0,44374,2/2/2023 16:03,2/2/2023,1600,1700
2341645,1/2/2023 17:39,0,50.21,25.67,0,0,64776,2/2/2023 10:24,2/2/2023,1000,1100
2343256,2/2/2023 11:53,0,92.74,47.42,0,0,132250,2/2/2023 14:46,2/2/2023,1400,1500
2344580,2/2/2023 18:21,0,79.01,40.4,0,0,148257,2/2/2023 21:28,2/2/2023,2100,2200
2347092,3/2/2023 17:18,0,90.74,46.39,0,0,24042,3/2/2023 20:11,3/2/2023,2000,2100
2346544,3/2/2023 14:21,0,187.68,95.96,0,0,74192,3/2/2023 18:37,3/2/2023,1800,1900
2345609,3/2/2023 09:55,0,0,0,0,0,107707,3/2/2023 12:25,3/2/2023,1200,1300
2345665,3/2/2023 10:13,0,150.44,76.92,0,0,152933,3/2/2023 18:38,3/2/2023,1800,1900
2347028,3/2/2023 16:57,0,53.68,27.45,0,0,155019,3/2/2023 20:49,3/2/2023,2000,2100
2345071,2/2/2023 22:42,0,255.02,130.39,0,0,75473,3/2/2023 10:12,3/2/2023,1000,1100
2344769,2/2/2023 19:56,0,80.26,41.04,0,0,154998,3/2/2023 08:02,3/2/2023,800,900
2346039,3/2/2023 12:00,0,78.39,40.08,0,0,169972,3/2/2023 14:46,3/2/2023,1500,1600
2344418,2/2/2023 17:30,0,77.3,39.52,0,0,148016,3/2/2023 10:05,3/2/2023,1000,1100
2345188,3/2/2023 00:13,0,60.38,30.87,0,0,108751,3/2/2023 11:54,3/2/2023,1100,1200
2346293,3/2/2023 13:15,0,45.01,23.02,0,0,80863,3/2/2023 15:47,3/2/2023,1600,1700
2347058,3/2/2023 17:08,0,72.97,37.31,0,0,122267,3/2/2023 20:21,3/2/2023,2000,2100
2349480,4/2/2023 15:15,0,45.81,23.43,0,0,163855,4/2/2023 19:53,4/2/2023,1900,2000
2349686,4/2/2023 16:00,0,134.64,68.84,0,0,50061,4/2/2023 20:39,4/2/2023,2000,2100
2347338,3/2/2023 19:00,0,40.28,20.6,0,0,96705,4/2/2023 11:07,4/2/2023,1100,1200
2348253,4/2/2023 10:09,0,50.17,25.65,0,0,64431,4/2/2023 12:41,4/2/2023,1200,1300
2347491,3/2/2023 20:22,0,79.49,40.64,0,0,52129,4/2/2023 09:12,4/2/2023,900,1000
2346761,3/2/2023 15:29,0,69.11,35.33,0,0,145283,4/2/2023 08:36,4/2/2023,900,1000
2347660,3/2/2023 21:55,0,123.81,63.3,0,0,18843,4/2/2023 09:00,4/2/2023,900,1000
2348285,4/2/2023 10:18,0,121.27,62,0,0,123162,4/2/2023 12:27,4/2/2023,1300,1400
2348568,4/2/2023 11:36,0,135.41,69.24,0,0,115214,4/2/2023 14:29,4/2/2023,1400,1500
2348521,4/2/2023 11:21,0,102.15,52.23,0,0,9131,4/2/2023 20:37,4/2/2023,2000,2100
2348432,4/2/2023 10:56,0,88.22,45.11,0,0,57815,4/2/2023 13:34,4/2/2023,1300,1400
2348331,4/2/2023 10:32,0,46.14,23.59,0,0,65606,4/2/2023 14:12,4/2/2023,1400,1500
2350233,4/2/2023 20:02,0,158.8,81.19,0,0,48656,5/2/2023 10:10,5/2/2023,1000,1100
2351603,5/2/2023 11:13,0,68.57,35.05,0,0,104458,5/2/2023 15:16,5/2/2023,1500,1600
2352222,5/2/2023 13:19,0,98.69,50.46,0,0,31241,5/2/2023 19:43,5/2/2023,1900,2000
2350078,4/2/2023 18:33,0,198.99,101.74,0,0,50905,5/2/2023 11:47,5/2/2023,1200,1300
2350812,5/2/2023 05:40,0,72.46,37.05,0,0,128844,5/2/2023 12:42,5/2/2023,1200,1300
2351602,5/2/2023 11:13,0,108.47,55.46,0,0,11803,5/2/2023 16:36,5/2/2023,1600,1700
2349922,4/2/2023 17:21,0,248.92,127.27,0,0,38613,5/2/2023 09:01,5/2/2023,900,1000
2350303,4/2/2023 20:38,0,108.69,55.57,0,0,166489,5/2/2023 10:43,5/2/2023,1000,1100
2352382,5/2/2023 13:52,0,103.33,52.84,0,0,158667,5/2/2023 19:46,5/2/2023,1900,2000
2350393,4/2/2023 21:16,0,255.43,130.6,43.12,22.04,79202,5/2/2023 11:16,5/2/2023,1100,1200
2351082,5/2/2023 09:34,0,70.11,35.84,0,0,24267,5/2/2023 15:00,5/2/2023,1400,1500
2351724,5/2/2023 11:33,0,194.25,99.32,0,0,76011,5/2/2023 16:50,5/2/2023,1600,1700
2351289,5/2/2023 10:24,0,137.47,70.28,0,0,71340,5/2/2023 14:16,5/2/2023,1400,1500
2351497,5/2/2023 10:58,0,287.9,147.19,0,0,74958,5/2/2023 18:47,5/2/2023,1800,1900
2349648,4/2/2023 15:51,0,121.82,62.29,0,0,64233,5/2/2023 09:25,5/2/2023,900,1000
2353627,5/2/2023 21:57,0,97.81,50.01,0,0,57517,6/2/2023 12:27,6/2/2023,1200,1300
2355233,6/2/2023 13:36,0,71.83,36.72,0,0,167149,6/2/2023 19:52,6/2/2023,1900,2000
2352798,5/2/2023 15:44,0,42.97,21.97,0,0,18546,6/2/2023 10:43,6/2/2023,1000,1100
2354511,6/2/2023 10:44,0,81.65,41.75,0,0,75951,6/2/2023 15:38,6/2/2023,1600,1700
2349543,4/2/2023 15:29,1,114.04,58.31,0,0,171704,6/2/2023 18:27,6/2/2023,1800,1900
2353132,5/2/2023 18:02,0,186.64,95.43,0,0,24176,6/2/2023 18:14,6/2/2023,1800,1900
2354815,6/2/2023 11:58,0,72.44,37.04,0,0,95792,6/2/2023 16:06,6/2/2023,1600,1700
2351363,5/2/2023 10:37,0,58.98,30.16,0,0,71732,6/2/2023 08:27,6/2/2023,800,900
2353007,5/2/2023 17:03,0,150.05,76.72,0,0,54190,6/2/2023 08:11,6/2/2023,800,900
2353291,5/2/2023 19:04,0,106.18,54.29,0,0,137373,6/2/2023 10:34,6/2/2023,1000,1100
2352744,5/2/2023 15:30,0,106.51,54.46,0,0,80671,6/2/2023 10:01,6/2/2023,1000,1100
2353064,5/2/2023 17:25,0,114.04,58.31,0,0,167067,6/2/2023 12:30,6/2/2023,1200,1300
2352625,5/2/2023 14:55,0,259.67,132.77,60.45,30.91,44341,6/2/2023 10:09,6/2/2023,1000,1100
2353696,5/2/2023 22:35,0,27.48,14.05,0,0,92057,6/2/2023 12:46,6/2/2023,1200,1300
2354114,6/2/2023 08:55,0,69.88,35.73,0,0,54160,6/2/2023 15:03,6/2/2023,1500,1600
2354253,6/2/2023 09:41,1,46.59,23.82,0,0,171767,6/2/2023 13:51,6/2/2023,1400,1500
2354661,6/2/2023 11:19,0,119.4,61.04,0,0,99894,6/2/2023 15:19,6/2/2023,1500,1600
2353988,6/2/2023 08:02,0,180.6,92.34,0,0,76936,6/2/2023 13:21,6/2/2023,1300,1400
2354529,6/2/2023 10:49,0,73.67,37.67,0,0,29563,6/2/2023 14:45,6/2/2023,1500,1600
2353871,6/2/2023 01:47,0,36.98,18.91,0,0,91893,6/2/2023 14:16,6/2/2023,1400,1500
